LOCATION NUMBER OF DEBTOR|INFOUSA CONTACT NAME|CONTACT TITLE CODE|CONTACT TITLE CODE DESCRIPTION|IUSA COMPANY NAME|IUSA MAILING ADDRESS|IUSA MAIL CITY NAME|IUSA MAIL STATE ABBREV|IUSA MAIL ZIP|IUSA MAIL ZIP4|IUSA MAIL ZIP MERGE|IUSA MAIL CRCODE|IUSA MAIL STATE CODE|IUSA MAIL COUNTY CODE|IUSA COUNTY DESC|MSA CODE|MSA DESCRIPTION|IUSA CENSUS TRACT|IUSA BLOCK GROUP|IUSA LATITUDE|IUSA LONGITUDE|GEOCODING LEVEL CODE|IUSA PHONE NUMBER|FAXNUMO|PRIMARY SIC CODE|PRIMARY SIC DESC|SEC SIC CODE 1|SEC SIC DESC 1|SEC SIC CODE 2|SEC SIC DESC 2|SEC SIC CODE 3|SEC SIC DESC 3|SEC SIC CODE 4|SEC SIC DESC 4|NAICS CODE|NAICS DESCRIPTION|LOC EMP SIZE CODE|LOC EMP SIZE DESC|ACTUAL LOCATION EMPLOYEE SIZE|LOC SALES VOLUME CODE|LOCATION SALES VOL DESC|ACTUAL LOCATION SALES VOLUME|IUSA SUBSIDIARY ID|IUSA PARENT ID|BUSINESS STATUS CODE|YEAR FIRST APPEARED IN YP|BUS CREDIT SCORE CODE|BUSINESS CREDIT SCORE CODE|BUSINESS CREDIT SCORE (ACTUAL)|WORK AT HOME INDICATOR|OWN-LEASE CODE|SQUARE FOOTAGE CODE|WEB ADDRESS - URL|COLLATERAL TYPE|COLLATERAL TYPE DESC|CORP OR IND|DAY ADDED TO UCC DB|MONTH ADDED TO UCC DB|YEAR ADDED TO UCC DB|RECEIVED DAY|RECEIVED MONTH|RECEIVED YEAR|DELIVERABILITY SCORE|DELIVERY POINT BARCODE|EXP DAY|EXP MONTH|EXP YEAR|FILING DAY|FILING MONTH|FILING YEAR|FILING STATE|FILING STATUS|FILING STATUS DESC|FILING TYPE CODE|FILING TYPE DESC|ORIGINAL FILING ID|PARTY TYPE CODE|SOURCE FILING ID|SEC PARTY NAME|SECURED PARTY ADDRESS|SECURED PARTY CITY|SEC PARTY STATE|SECURED PARTY ZIP|SECURED PARTY ZIP4|match code|Key Code 1
988825451|SHEA SHOWERS|1|OWNER|PEPPERMINT PLANTATION|1300 N BIG SPRING ST|MIDLAND|TX|79701|2752|79701-2752|C092|48|329|MIDLAND|||010200|1||||432-687-5683|432-682-7586|835102|SCHOOLS-NURSERY & KINDERGARTEN ACADEMIC|||||||||62441006|CHILD DAY CARE SERVICES|C|10-19|00014|B|$500,000-1 MILLION|000000604|||9|2001|A|90 TO 94|090|||B|PEPPERMINTPLANTATION.COM|||C|01|03|2006|28|02|2006|1C|000|07|09|2009|07|09|2004|TX|A|ACTIVE|A1|ORIGINAL|40080845776|D|40080845776|FIRST NATIONAL BANK OF MIDLAND|PO BOX 11307|MIDLAND|TX|79702|8307|T|
988825451|SHEA SHOWERS|1|OWNER|PEPPERMINT PLANTATION|1300 N BIG SPRING ST|MIDLAND|TX|79701|2752|79701-2752|C092|48|329|MIDLAND|||010200|1||||432-687-5683|432-682-7586|835102|SCHOOLS-NURSERY & KINDERGARTEN ACADEMIC|||||||||62441006|CHILD DAY CARE SERVICES|C|10-19|00014|B|$500,000-1 MILLION|000000604|||9|2001|A|90 TO 94|090|||B|PEPPERMINTPLANTATION.COM|||C|29|09|2010|00|00|0000|1C|000|31|08|2015|31|08|2010|TX|A|ACTIVE|A1|ORIGINAL|100025369339|D|100025369339|COMMUNITY NATIONAL BANK|PO BOX 3903|MIDLAND|TX|79702|3903|T|
988825451|SHEA SHOWERS|1|OWNER|PEPPERMINT PLANTATION|1300 N BIG SPRING ST|MIDLAND|TX|79701|2752|79701-2752|C092|48|329|MIDLAND|||010200|1||||432-687-5683|432-682-7586|835102|SCHOOLS-NURSERY & KINDERGARTEN ACADEMIC|||||||||62441006|CHILD DAY CARE SERVICES|C|10-19|00014|B|$500,000-1 MILLION|000000604|||9|2001|A|90 TO 94|090|||B|PEPPERMINTPLANTATION.COM|||C|07|07|2009|00|00|0000|1C|000|03|09|2013|02|09|2008|TX|A|ACTIVE|A1|ORIGINAL|80029182727|D|80029182727|TEXAS CAPITAL BANK NA|6060 N CENTRAL EXPY STE 800|DALLAS|TX|75206|5214|T|
988825451|SHEA SHOWERS|1|OWNER|PEPPERMINT PLANTATION|1300 N BIG SPRING ST|MIDLAND|TX|79701|2752|79701-2752|C092|48|329|MIDLAND|||010200|1||||432-687-5683|432-682-7586|835102|SCHOOLS-NURSERY & KINDERGARTEN ACADEMIC|||||||||62441006|CHILD DAY CARE SERVICES|C|10-19|00014|B|$500,000-1 MILLION|000000604|||9|2001|A|90 TO 94|090|||B|PEPPERMINTPLANTATION.COM|||C|09|07|2008|00|00|0000|1C|000|28|12|2009|19|06|2008|TX|A|ACTIVE|E1|TERMINATION|40092804209|D|800208804|SECURITY STATE BANK|110 E 7TH ST|ODESSA|TX|79761|4506|T|
988825451|SHEA SHOWERS|1|OWNER|PEPPERMINT PLANTATION|1300 N BIG SPRING ST|MIDLAND|TX|79701|2752|79701-2752|C092|48|329|MIDLAND|||010200|1||||432-687-5683|432-682-7586|835102|SCHOOLS-NURSERY & KINDERGARTEN ACADEMIC|||||||||62441006|CHILD DAY CARE SERVICES|C|10-19|00014|B|$500,000-1 MILLION|000000604|||9|2001|A|90 TO 94|090|||B|PEPPERMINTPLANTATION.COM|||C|09|07|2008|00|00|0000|1C|000|19|06|2013|19|06|2008|TX|A|ACTIVE|A1|ORIGINAL|80020881087|D|80020881087|FIRST NATIONAL BANK OF MIDLAND|310 W WALL ST STE 100|MIDLAND|TX|79701|5129|T|
527717151|LEONARD J LOSASSO|B||EDWARD KIRSCHMAN PC|1455 S POTOMAC ST # 304|AURORA|CO|80012|4503|80012-4503|C007|08|005|ARAPAHOE|||080700|2||||303-337-5550||801101|PHYSICIANS & SURGEONS|||||||||62111107|OFFICES OF PHYSICIANS (EXC MENTAL HEALTH SPECS)|A|1-4|00003|B|$500,000-1 MILLION|000000571|||9|2000|A|90 TO 94|092|||A||||C|24|04|2007|00|00|0000|1C|791|00|00|0000|30|03|2007|CO||UNKNOWN|C1|CONTINUATION|20022080786|D|2007F032559|GE CO|12221 W FEERICK ST|MILWAUKEE|WI|53222|2117|T|
527717151|LEONARD J LOSASSO|B||EDWARD KIRSCHMAN PC|1455 S POTOMAC ST # 304|AURORA|CO|80012|4503|80012-4503|C007|08|005|ARAPAHOE|||080700|2||||303-337-5550||801101|PHYSICIANS & SURGEONS|||||||||62111107|OFFICES OF PHYSICIANS (EXC MENTAL HEALTH SPECS)|A|1-4|00003|B|$500,000-1 MILLION|000000571|||9|2000|A|90 TO 94|092|||A||||C|24|04|2007|00|00|0000|1C|791|00|00|0000|30|03|2007|CO||UNKNOWN|B1|AMENDMENT|20022080786|D|2007F032593|GE CO|12221 W FEERICK ST|MILWAUKEE|WI|53222|2117|T|
527717151|LEONARD J LOSASSO|B||EDWARD KIRSCHMAN PC|1455 S POTOMAC ST # 304|AURORA|CO|80012|4503|80012-4503|C007|08|005|ARAPAHOE|||080700|2||||303-337-5550||801101|PHYSICIANS & SURGEONS|||||||||62111107|OFFICES OF PHYSICIANS (EXC MENTAL HEALTH SPECS)|A|1-4|00003|B|$500,000-1 MILLION|000000571|||9|2000|A|90 TO 94|092|||A||AS|ASSIGNMENT|C|12|12|2007|00|00|0000|1C|791|00|00|0000|28|11|2007|CO||UNKNOWN|A1|ORIGINAL|2007F118882|D|2007F118882|US EXPRESS LEASING INC|10 WATERVIEW BLVD|PARSIPPANY|NJ|07054|1286|T|
527717151|LEONARD J LOSASSO|B||EDWARD KIRSCHMAN PC|1455 S POTOMAC ST # 304|AURORA|CO|80012|4503|80012-4503|C007|08|005|ARAPAHOE|||080700|2||||303-337-5550||801101|PHYSICIANS & SURGEONS|||||||||62111107|OFFICES OF PHYSICIANS (EXC MENTAL HEALTH SPECS)|A|1-4|00003|B|$500,000-1 MILLION|000000571|||9|2000|A|90 TO 94|092|||A||||C|09|02|2011|09|02|2011|1C|791|00|00|0000|02|09|2010|CO||UNKNOWN|A1|ORIGINAL|2010F066292|D|2010F066292|EVERBANK COMMERCIAL FINANCE INC|10 WATERVIEW BLVD 2ND FL|PARSIPPANY|NJ|07054|1286|T|
527717151|LEONARD J LOSASSO|B||EDWARD KIRSCHMAN PC|1455 S POTOMAC ST # 304|AURORA|CO|80012|4503|80012-4503|C007|08|005|ARAPAHOE|||080700|2||||303-337-5550||801101|PHYSICIANS & SURGEONS|||||||||62111107|OFFICES OF PHYSICIANS (EXC MENTAL HEALTH SPECS)|A|1-4|00003|B|$500,000-1 MILLION|000000571|||9|2000|A|90 TO 94|092|||A||||C|26|01|2007|00|00|0000|1C|791|30|07|2007|30|07|2002|CO||UNKNOWN|A1|ORIGINAL|20022080786|D|20022080786|GE CO|12221 W FEERICK ST|MILWAUKEE|WI|53222|2117|T|
527717151|LEONARD J LOSASSO|B||EDWARD KIRSCHMAN PC|1455 S POTOMAC ST # 304|AURORA|CO|80012|4503|80012-4503|C007|08|005|ARAPAHOE|||080700|2||||303-337-5550||801101|PHYSICIANS & SURGEONS|||||||||62111107|OFFICES OF PHYSICIANS (EXC MENTAL HEALTH SPECS)|A|1-4|00003|B|$500,000-1 MILLION|000000571|||9|2000|A|90 TO 94|092|||A||OT|OTHER|C|09|02|2011|09|02|2011|1C|791|00|00|0000|09|07|2010|CO||UNKNOWN|A1|ORIGINAL|2010F056004|D|2010F056004|SOUND GARDEN 1-770-218-5478|PO BOX 2028|WOODSTOCK|GA|30188|1372|T|
207104662||B||PHO 75|2050 S HAVANA ST|AURORA|CO|80014|1014|80014-1014|C050|08|005|ARAPAHOE|||080300|1||||303-671-8899||581208|RESTAURANTS|||||||||72251117|FULL-SERVICE RESTAURANTS|A|1-4|00003|A|LESS THAN $500,000|000000148|||9|2002|B|80 TO 84|082|||A||OT|OTHER|C|14|03|2011|14|03|2011|1C|506|00|00|0000|04|11|2010|CO||UNKNOWN|A1|ORIGINAL|20102069691|D|20102069691|INTERNAL REVENUE SVC|PO BOX 145595|CINCINNATI|OH|45250|5595|T|
207104662||B||PHO 75|2050 S HAVANA ST|AURORA|CO|80014|1014|80014-1014|C050|08|005|ARAPAHOE|||080300|1||||303-671-8899||581208|RESTAURANTS|||||||||72251117|FULL-SERVICE RESTAURANTS|A|1-4|00003|A|LESS THAN $500,000|000000148|||9|2002|B|80 TO 84|082|||A||OT|OTHER|C|14|03|2011|14|03|2011|1C|506|00|00|0000|19|01|2011|CO||UNKNOWN|A1|ORIGINAL|20112002024|D|20112002024|INTERNAL REVENUE SVC|PO BOX 145595|CINCINNATI|OH|45250|5595|T|
207104662||B||PHO 75|2050 S HAVANA ST|AURORA|CO|80014|1014|80014-1014|C050|08|005|ARAPAHOE|||080300|1||||303-671-8899||581208|RESTAURANTS|||||||||72251117|FULL-SERVICE RESTAURANTS|A|1-4|00003|A|LESS THAN $500,000|000000148|||9|2002|B|80 TO 84|082|||A||OT|OTHER|C|14|03|2011|14|03|2011|1C|506|00|00|0000|04|01|2011|CO||UNKNOWN|A1|ORIGINAL|20112000223|D|20112000223|INTERNAL REVENUE SVC|PO BOX 145595|CINCINNATI|OH|45250|5595|T|
207104662||B||PHO 75|2050 S HAVANA ST|AURORA|CO|80014|1014|80014-1014|C050|08|005|ARAPAHOE|||080300|1||||303-671-8899||581208|RESTAURANTS|||||||||72251117|FULL-SERVICE RESTAURANTS|A|1-4|00003|A|LESS THAN $500,000|000000148|||9|2002|B|80 TO 84|082|||A||OT|OTHER|C|09|02|2011|09|02|2011|1C|506|00|00|0000|09|09|2010|CO||UNKNOWN|A1|ORIGINAL|20102062430|D|20102062430|INTERNAL REVENUE SVC|PO BOX 145595|CINCINNATI|OH|45250|5595|T|
207104662||B||PHO 75|2050 S HAVANA ST|AURORA|CO|80014|1014|80014-1014|C050|08|005|ARAPAHOE|||080300|1||||303-671-8899||581208|RESTAURANTS|||||||||72251117|FULL-SERVICE RESTAURANTS|A|1-4|00003|A|LESS THAN $500,000|000000148|||9|2002|B|80 TO 84|082|||A||OT|OTHER|C|04|05|2012|04|05|2012|1C|506|00|00|0000|13|09|2011|CO||UNKNOWN|E1|TERMINATION|20112023207|D|20112035616|INTERNAL REVENUE SVC|PO BOX 145595|CINCINNATI|OH|45250|5595|T|
207104662||B||PHO 75|2050 S HAVANA ST|AURORA|CO|80014|1014|80014-1014|C050|08|005|ARAPAHOE|||080300|1||||303-671-8899||581208|RESTAURANTS|||||||||72251117|FULL-SERVICE RESTAURANTS|A|1-4|00003|A|LESS THAN $500,000|000000148|||9|2002|B|80 TO 84|082|||A||OT|OTHER|C|14|03|2011|14|03|2011|1C|506|00|00|0000|23|12|2010|CO||UNKNOWN|A1|ORIGINAL|20102075280|D|20102075280|INTERNAL REVENUE SVC|PO BOX 145595|CINCINNATI|OH|45250|5595|T|
397445594|JAMES T ANEST|1|OWNER|ANEST TEAM/JAMIS CO INC|11020 S PIKES PEAK DR # 210|PARKER|CO|80138|7413|80138-7413|R036|08|035|DOUGLAS|||013905|1||||303-841-9525||811103|ATTORNEYS|596104|E-COMMERCE|653118|REAL ESTATE|729953|BANKRUPTCY SERVICE|||54111002|OFFICES OF LAWYERS|A|1-4|00003|A|LESS THAN $500,000|000000403|||9|1988|A+|95 TO 100|095|||A||OT|OTHER|C|14|03|2011|14|03|2011|1C|609|00|00|0000|19|11|2010|CO||UNKNOWN|A1|ORIGINAL|2010F080696|D|2010F080696|FINANCIAL SPECIALISTS 494-4810|1223 WILSHIRE BLVD # 1032|SANTA MONICA|CA|90403|5406|T|
401700731|NICK PAUL|3|MANAGER|WALKING RAVEN|2001 S BROADWAY|DENVER|CO|80210|4006|80210-4006|C007|08|031|DENVER|||001403|1||||720-327-5613||512227|MEDICAL MARIJUANA|512203|PHARMACEUTICAL PRODUCTS-WHOLESALE|||||||44611015|PHARMACIES & DRUG STORES|B|5-9|00008|G|$20-50 MILLION|000020092|||9|2010|C+|75 TO 79|076|||C|WALKINGRAVEN.COM|||C|26|01|2007|00|00|0000|1C|018|19|09|2005|19|09|2000|CO||UNKNOWN|A1|ORIGINAL|20002083166|D|20002083166|AUTOMOTIVE FINANCE CORP|310 E 96TH ST STE 300|INDIANAPOLIS|IN|46240|3702|L|
585070188|CLARK MEIER|1|OWNER|MEIER TRUCKING|7480 YORK ST|DENVER|CO|80229|6607|80229-6607|C001|08|001|ADAMS|||015000|1||||303-853-9089|303-853-9101|421304|TRUCKING|||||||||48423013|SPECIALIZED FREIGHT (EXC USED GDS) TRCKNG LNG-DIST|C|10-19|00015|D|$2.5-5 MILLION|000003040|||9|2001|B|80 TO 84|083|||C||||C|04|05|2012|04|05|2012|1C|802|00|00|0000|02|12|2010|CO||UNKNOWN|E1|TERMINATION|20062054059|D|2010F082682|WELLS FARGO BANK N A||||00000|0000|T|
585070188|CLARK MEIER|1|OWNER|MEIER TRUCKING|7480 YORK ST|DENVER|CO|80229|6607|80229-6607|C001|08|001|ADAMS|||015000|1||||303-853-9089|303-853-9101|421304|TRUCKING|||||||||48423013|SPECIALIZED FREIGHT (EXC USED GDS) TRCKNG LNG-DIST|C|10-19|00015|D|$2.5-5 MILLION|000003040|||9|2001|B|80 TO 84|083|||C||||C|08|06|2009|00|00|0000|1C|802|00|00|0000|06|05|2009|CO||UNKNOWN|E1|TERMINATION|2009F039729|D|2009F039731|KEYBANK NATIONAL ASSN|||CO|00000|0000|T|
585070188|CLARK MEIER|1|OWNER|MEIER TRUCKING|7480 YORK ST|DENVER|CO|80229|6607|80229-6607|C001|08|001|ADAMS|||015000|1||||303-853-9089|303-853-9101|421304|TRUCKING|||||||||48423013|SPECIALIZED FREIGHT (EXC USED GDS) TRCKNG LNG-DIST|C|10-19|00015|D|$2.5-5 MILLION|000003040|||9|2001|B|80 TO 84|083|||C||AS|ASSIGNMENT|C|08|06|2009|00|00|0000|1C|802|00|00|0000|06|05|2009|CO||UNKNOWN|A1|ORIGINAL|2009F039729|D|2009F039729|KEYBANK NATIONAL ASSN|8677 S QUEBEC ST|HIGHLANDS RANCH|CO|80130|3051|T|
585070188|CLARK MEIER|1|OWNER|MEIER TRUCKING|7480 YORK ST|DENVER|CO|80229|6607|80229-6607|C001|08|001|ADAMS|||015000|1||||303-853-9089|303-853-9101|421304|TRUCKING|||||||||48423013|SPECIALIZED FREIGHT (EXC USED GDS) TRCKNG LNG-DIST|C|10-19|00015|D|$2.5-5 MILLION|000003040|||9|2001|B|80 TO 84|083|||C||||C|29|01|2007|00|00|0000|1C|802|02|06|2011|02|06|2006|CO||UNKNOWN|A1|ORIGINAL|20062054059|D|20062054059|TEAM ONE CREDIT UNION|520 HAYDEN ST|SAGINAW|MI|48607|1121|T|
585070188|CLARK MEIER|1|OWNER|MEIER TRUCKING|7480 YORK ST|DENVER|CO|80229|6607|80229-6607|C001|08|001|ADAMS|||015000|1||||303-853-9089|303-853-9101|421304|TRUCKING|||||||||48423013|SPECIALIZED FREIGHT (EXC USED GDS) TRCKNG LNG-DIST|C|10-19|00015|D|$2.5-5 MILLION|000003040|||9|2001|B|80 TO 84|083|||C||||C|26|01|2007|00|00|0000|1C|802|09|09|2004|09|09|1999|CO||UNKNOWN|A1|ORIGINAL|19992050460|D|19992050460|HENOR INC|8075 W 88TH AVE|ARVADA|CO|80005|1617|L|
585070188|CLARK MEIER|1|OWNER|MEIER TRUCKING|7480 YORK ST|DENVER|CO|80229|6607|80229-6607|C001|08|001|ADAMS|||015000|1||||303-853-9089|303-853-9101|421304|TRUCKING|||||||||48423013|SPECIALIZED FREIGHT (EXC USED GDS) TRCKNG LNG-DIST|C|10-19|00015|D|$2.5-5 MILLION|000003040|||9|2001|B|80 TO 84|083|||C||OI|OWNERSHIP INTEREST/CAPITAL STOCK/PARTNERSHIP INTEREST|C|10|09|2007|00|00|0000|1C|802|00|00|0000|24|04|2007|CO||UNKNOWN|A1|ORIGINAL|2007F041621|D|2007F041621|MARLIN LEASING CORP|300 FELLOWSHIP RD|MOUNT LAUREL|NJ|08054|1201|T|
166171173|JAMES CAROTHERS|1|OWNER|MOOSECREEK CAFE INC|PO BOX 578|WALDEN|CO|80480|0578|80480-0578|B010|08|057|JACKSON|||955600|2||||970-723-8272|970-723-8272|581208|RESTAURANTS|||||||||72251117|FULL-SERVICE RESTAURANTS|C|10-19|00011|B|$500,000-1 MILLION|000000544|||9|1984|A|90 TO 94|091||O|B|MOOSECREEKCAFE.NET|AS|ASSIGNMENT|C|03|04|2007|00|00|0000|1C|137|00|00|0000|30|01|2007|CO||UNKNOWN|A1|ORIGINAL|2007F010354|D|2007F010354|US SMALL BUSINESS ADMINISTRATION|518 17TH ST STE 1800|DENVER|CO|80202|4117|L|
166171173|JAMES CAROTHERS|1|OWNER|MOOSECREEK CAFE INC|PO BOX 578|WALDEN|CO|80480|0578|80480-0578|B010|08|057|JACKSON|||955600|2||||970-723-8272|970-723-8272|581208|RESTAURANTS|||||||||72251117|FULL-SERVICE RESTAURANTS|C|10-19|00011|B|$500,000-1 MILLION|000000544|||9|1984|A|90 TO 94|091||O|B|MOOSECREEKCAFE.NET|||C|20|03|2007|00|00|0000|1C|513|22|08|2001|22|08|1996|CO||UNKNOWN|A1|ORIGINAL|1999F106603|D|1999F106603|NATIONSCREDIT FINANCIAL SVC CORP|8290 W 80TH AVE|ARVADA|CO|80005|4437|L|
166171173|JAMES CAROTHERS|1|OWNER|MOOSECREEK CAFE INC|PO BOX 578|WALDEN|CO|80480|0578|80480-0578|B010|08|057|JACKSON|||955600|2||||970-723-8272|970-723-8272|581208|RESTAURANTS|||||||||72251117|FULL-SERVICE RESTAURANTS|C|10-19|00011|B|$500,000-1 MILLION|000000544|||9|1984|A|90 TO 94|091||O|B|MOOSECREEKCAFE.NET|AS|ASSIGNMENT|C|10|09|2008|00|00|0000|4B||00|00|0000|29|08|2008|CO||UNKNOWN|A1|ORIGINAL|2008F086765|D|2008F086765|SOUND GARDEN 1 770 218 5478|PO BOX 2028|WOODSTOCK|GA|30188|1372|T|
166171173|JAMES CAROTHERS|1|OWNER|MOOSECREEK CAFE INC|PO BOX 578|WALDEN|CO|80480|0578|80480-0578|B010|08|057|JACKSON|||955600|2||||970-723-8272|970-723-8272|581208|RESTAURANTS|||||||||72251117|FULL-SERVICE RESTAURANTS|C|10-19|00011|B|$500,000-1 MILLION|000000544|||9|1984|A|90 TO 94|091||O|B|MOOSECREEKCAFE.NET|AS|ASSIGNMENT|C|27|02|2008|00|00|0000|4B||00|00|0000|17|01|2008|CO||UNKNOWN|A1|ORIGINAL|2008F005554|D|2008F005554|SYSCO FOOD SVC CO||DENVER|CO|80238|0000|T|
166171173|JAMES CAROTHERS|1|OWNER|MOOSECREEK CAFE INC|PO BOX 578|WALDEN|CO|80480|0578|80480-0578|B010|08|057|JACKSON|||955600|2||||970-723-8272|970-723-8272|581208|RESTAURANTS|||||||||72251117|FULL-SERVICE RESTAURANTS|C|10-19|00011|B|$500,000-1 MILLION|000000544|||9|1984|A|90 TO 94|091||O|B|MOOSECREEKCAFE.NET|||C|23|10|2007|00|00|0000|4B||11|09|2012|11|09|2007|CO||UNKNOWN|A1|ORIGINAL|20072093095|D|20072093095|WELLS FARGO BANK NA|MAC N9311-161|MINNEAPOLIS|MN|55479|0001|T|
166171173|JAMES CAROTHERS|1|OWNER|MOOSECREEK CAFE INC|PO BOX 578|WALDEN|CO|80480|0578|80480-0578|B010|08|057|JACKSON|||955600|2||||970-723-8272|970-723-8272|581208|RESTAURANTS|||||||||72251117|FULL-SERVICE RESTAURANTS|C|10-19|00011|B|$500,000-1 MILLION|000000544|||9|1984|A|90 TO 94|091||O|B|MOOSECREEKCAFE.NET|AS|ASSIGNMENT|C|02|04|2007|00|00|0000|1C|785|00|00|0000|23|02|2006|CO||UNKNOWN|A1|ORIGINAL|2006F017737|D|2006F017737|MOUNTAIN VALLEY BANK|PO BOX 758|WALDEN|CO|80480|0758|L|
166171173|JAMES CAROTHERS|1|OWNER|MOOSECREEK CAFE INC|PO BOX 578|WALDEN|CO|80480|0578|80480-0578|B010|08|057|JACKSON|||955600|2||||970-723-8272|970-723-8272|581208|RESTAURANTS|||||||||72251117|FULL-SERVICE RESTAURANTS|C|10-19|00011|B|$500,000-1 MILLION|000000544|||9|1984|A|90 TO 94|091||O|B|MOOSECREEKCAFE.NET|||C|08|05|2008|00|00|0000|4B||10|04|2013|10|04|2008|OH||UNKNOWN|A1|ORIGINAL|OH00125591708|D|OH00125591708|SOUND GARDEN|PO BOX 2028|WOODSTOCK|GA|30188|1372|T|
404019229|ERIC CASTER|1|OWNER|CASTERS GARAGE|2235 E MULBERRY ST|FORT COLLINS|CO|80524|3648|80524-3648|C023|08|069|LARIMER|||001601|1||||970-416-6464||753801|AUTOMOBILE REPAIRING & SERVICE|||||||||81111104|GENERAL AUTOMOTIVE REPAIR|A|1-4|00002|A|LESS THAN $500,000|000000276|||9|2011|C|70 TO 74|070|||A|FORTCOLLINSMECHANIC.PROCARCAREZONE.COM|||C|26|01|2007|00|00|0000|1C|352|20|03|2000|20|03|1995|CO||UNKNOWN|A1|ORIGINAL|19952021253|D|19952021253|MASEK DISTRIBUTING INC|1100 RUNDELL RD|GERING|NE|69341|3734|L|
404019229|ERIC CASTER|1|OWNER|CASTERS GARAGE|2235 E MULBERRY ST|FORT COLLINS|CO|80524|3648|80524-3648|C023|08|069|LARIMER|||001601|1||||970-416-6464||753801|AUTOMOBILE REPAIRING & SERVICE|||||||||81111104|GENERAL AUTOMOTIVE REPAIR|A|1-4|00002|A|LESS THAN $500,000|000000276|||9|2011|C|70 TO 74|070|||A|FORTCOLLINSMECHANIC.PROCARCAREZONE.COM|||C|03|04|2007|00|00|0000|1C|352|00|00|0000|25|01|2007|CO||UNKNOWN|C1|CONTINUATION|2002F066130|D|2007F008674|WESTERN STATES BANK|1298 N COLLEGE AVE|FORT COLLINS|CO|80524|1232|L|
404019229|ERIC CASTER|1|OWNER|CASTERS GARAGE|2235 E MULBERRY ST|FORT COLLINS|CO|80524|3648|80524-3648|C023|08|069|LARIMER|||001601|1||||970-416-6464||753801|AUTOMOBILE REPAIRING & SERVICE|||||||||81111104|GENERAL AUTOMOTIVE REPAIR|A|1-4|00002|A|LESS THAN $500,000|000000276|||9|2011|C|70 TO 74|070|||A|FORTCOLLINSMECHANIC.PROCARCAREZONE.COM|||C|26|01|2007|00|00|0000|1C|352|22|06|2003|22|06|1993|CO||UNKNOWN|A1|ORIGINAL|19932047351|D|19932047351|WOODS EQUIPMENT CO|PO BOX 1000|OREGON|IL|61061|1000|L|
404019229|ERIC CASTER|1|OWNER|CASTERS GARAGE|2235 E MULBERRY ST|FORT COLLINS|CO|80524|3648|80524-3648|C023|08|069|LARIMER|||001601|1||||970-416-6464||753801|AUTOMOBILE REPAIRING & SERVICE|||||||||81111104|GENERAL AUTOMOTIVE REPAIR|A|1-4|00002|A|LESS THAN $500,000|000000276|||9|2011|C|70 TO 74|070|||A|FORTCOLLINSMECHANIC.PROCARCAREZONE.COM|||C|26|01|2007|00|00|0000|1C|352|00|00|0000|23|01|1997|CO||UNKNOWN|B1|AMENDMENT|19932047351|D|19972005590|WOODS EQUIPMENT CO|PO BOX 1000|OREGON|IL|61061|1000|L|
404019229|ERIC CASTER|1|OWNER|CASTERS GARAGE|2235 E MULBERRY ST|FORT COLLINS|CO|80524|3648|80524-3648|C023|08|069|LARIMER|||001601|1||||970-416-6464||753801|AUTOMOBILE REPAIRING & SERVICE|||||||||81111104|GENERAL AUTOMOTIVE REPAIR|A|1-4|00002|A|LESS THAN $500,000|000000276|||9|2011|C|70 TO 74|070|||A|FORTCOLLINSMECHANIC.PROCARCAREZONE.COM|||C|26|01|2007|00|00|0000|1C|352|16|05|2005|16|05|2000|CO||UNKNOWN|A1|ORIGINAL|20002044939|D|20002044939|TRANSAMERICA COMMERCIAL FINANCE|PO BOX 957408|HOFFMAN ESTATES|IL|60195|7408|L|
404019229|ERIC CASTER|1|OWNER|CASTERS GARAGE|2235 E MULBERRY ST|FORT COLLINS|CO|80524|3648|80524-3648|C023|08|069|LARIMER|||001601|1||||970-416-6464||753801|AUTOMOBILE REPAIRING & SERVICE|||||||||81111104|GENERAL AUTOMOTIVE REPAIR|A|1-4|00002|A|LESS THAN $500,000|000000276|||9|2011|C|70 TO 74|070|||A|FORTCOLLINSMECHANIC.PROCARCAREZONE.COM|||C|20|03|2007|00|00|0000|1C|352|01|04|2002|01|04|1997|CO||UNKNOWN|A1|ORIGINAL|1999F087433|D|1999F087433|HSBC BUSINESS LOANS INC|190 S LA SALLE ST STE 1100|CHICAGO|IL|60603|3551|L|
404019229|ERIC CASTER|1|OWNER|CASTERS GARAGE|2235 E MULBERRY ST|FORT COLLINS|CO|80524|3648|80524-3648|C023|08|069|LARIMER|||001601|1||||970-416-6464||753801|AUTOMOBILE REPAIRING & SERVICE|||||||||81111104|GENERAL AUTOMOTIVE REPAIR|A|1-4|00002|A|LESS THAN $500,000|000000276|||9|2011|C|70 TO 74|070|||A|FORTCOLLINSMECHANIC.PROCARCAREZONE.COM|||C|26|01|2007|00|00|0000|1C|352|00|00|0000|26|02|2001|CO||UNKNOWN|E1|TERMINATION|19972006042|D|20012015171|JOHN DEERE CO|6400 NW 86TH ST|JOHNSTON|IA|50131|2945|L|
